flow,duration,cap,seed,result
2.0,0.25,6,1,-154
2.0,0.25,6,2,-169
2.0,0.25,6,3,-158
2.0,0.25,6,4,-120
2.0,0.25,7,0,-215
2.0,0.25,7,1,-171
2.0,0.25,7,2,-196
2.0,0.25,7,3,-214
2.0,0.25,7,4,-179
2.0,0.25,8,0,-167
2.0,0.25,8,1,-187
2.0,0.25,8,2,-192
2.0,0.25,8,3,-231
2.0,0.25,8,4,-165
2.0,0.25,9,0,-298
2.0,0.25,9,1,-170
2.0,0.25,9,2,-220
2.0,0.25,9,3,-227
2.0,0.25,9,4,-202
2.0,0.33,1,0,-235
2.0,0.33,1,1,-253
2.0,0.33,1,2,-262
2.0,0.33,1,3,-328
2.0,0.33,1,4,-228
2.0,0.33,2,0,-223
2.0,0.33,2,1,-269
2.0,0.33,2,2,-216
2.0,0.33,2,3,-277
2.0,0.33,2,4,-181
2.0,0.33,3,0,-240
2.0,0.33,3,1,-235
2.0,0.33,3,2,-218
2.0,0.33,3,3,-268
2.0,0.33,3,4,-190
2.0,0.33,4,0,-221
2.0,0.33,4,1,-203
2.0,0.33,4,2,-202
2.0,0.33,4,3,-258
2.0,0.33,4,4,-189
2.0,0.33,5,0,-181
2.0,0.33,5,1,-197
2.0,0.33,5,2,-236
2.0,0.33,5,3,-235
2.0,0.33,5,4,-197
2.0,0.33,6,0,-212
2.0,0.33,6,1,-190
2.0,0.33,6,2,-271
2.0,0.33,6,3,-248
2.0,0.33,6,4,-194
2.0,0.33,7,0,-253
2.0,0.33,7,1,-200
2.0,0.33,7,2,-246
2.0,0.33,7,3,-273
2.0,0.33,7,4,-229
2.0,0.33,8,0,-227
2.0,0.33,8,1,-211
2.0,0.33,8,2,-277
2.0,0.33,8,3,-280
2.0,0.33,8,4,-235
2.0,0.33,9,0,-284
2.0,0.33,9,1,-235
2.0,0.33,9,2,-341
2.0,0.33,9,3,-290
2.0,0.33,9,4,-266
2.0,0.5,1,0,-517
2.0,0.5,1,1,-550
2.0,0.5,1,2,-587
2.0,0.5,1,3,-567
2.0,0.5,1,4,-481
2.0,0.5,2,0,-424
2.0,0.5,2,1,-514
2.0,0.5,2,2,-524
2.0,0.5,2,3,-605
2.0,0.5,2,4,-406
2.0,0.5,3,0,-427
2.0,0.5,3,1,-480
2.0,0.5,3,2,-580
2.0,0.5,3,3,-674
2.0,0.5,3,4,-392
2.0,0.5,4,0,-388
2.0,0.5,4,1,-510
2.0,0.5,4,2,-563
2.0,0.5,4,3,-531
2.0,0.5,4,4,-444
2.0,0.5,5,0,-384
2.0,0.5,5,1,-427
2.0,0.5,5,2,-502
2.0,0.5,5,3,-597
2.0,0.5,5,4,-420
2.0,0.5,6,0,-433
2.0,0.5,6,1,-435
2.0,0.5,6,2,-530
2.0,0.5,6,3,-556
2.0,0.5,6,4,-425
2.0,0.5,7,0,-458
2.0,0.5,7,1,-471
2.0,0.5,7,2,-537
2.0,0.5,7,3,-492
2.0,0.5,7,4,-444
2.0,0.5,8,0,-450
2.0,0.5,8,1,-432
2.0,0.5,8,2,-548
2.0,0.5,8,3,-575
2.0,0.5,8,4,-461
2.0,0.5,9,0,-471
2.0,0.5,9,1,-505
2.0,0.5,9,2,-496
2.0,0.5,9,3,-621
2.0,0.5,9,4,-467
3.0,0.2,1,0,-91
3.0,0.2,1,1,-127
3.0,0.2,1,2,-140
3.0,0.2,1,3,-139
3.0,0.2,1,4,-76
3.0,0.2,2,0,-73
3.0,0.2,2,1,-113
3.0,0.2,2,2,-92
3.0,0.2,2,3,-144
3.0,0.2,2,4,-75
3.0,0.2,3,0,-71
3.0,0.2,3,1,-82
3.0,0.2,3,2,-83
3.0,0.2,3,3,-107
3.0,0.2,3,4,-43
3.0,0.2,4,0,-64
3.0,0.2,4,1,-62
3.0,0.2,4,2,-67
3.0,0.2,4,3,-90
3.0,0.2,4,4,-38
3.0,0.2,5,0,-45
3.0,0.2,5,1,-50
3.0,0.2,5,2,-58
3.0,0.2,5,3,-91
3.0,0.2,5,4,-34
3.0,0.2,6,0,-55
3.0,0.2,6,1,-43
3.0,0.2,6,2,-86
3.0,0.2,6,3,-91
3.0,0.2,6,4,-53
3.0,0.2,7,0,-54
3.0,0.2,7,1,-81
3.0,0.2,7,2,-77
3.0,0.2,7,3,-112
3.0,0.2,7,4,-61
3.0,0.2,8,0,-80
3.0,0.2,8,1,-86
3.0,0.2,8,2,-110
3.0,0.2,8,3,-114
3.0,0.2,8,4,-86
3.0,0.2,9,0,-91
3.0,0.2,9,1,-95
3.0,0.2,9,2,-119
3.0,0.2,9,3,-134
3.0,0.2,9,4,-114
3.0,0.25,1,0,-94
3.0,0.25,1,1,-165
3.0,0.25,1,2,-186
3.0,0.25,1,3,-178
3.0,0.25,1,4,-107
3.0,0.25,2,0,-97
3.0,0.25,2,1,-144
3.0,0.25,2,2,-130
3.0,0.25,2,3,-157
3.0,0.25,2,4,-98
3.0,0.25,3,0,-106
3.0,0.25,3,1,-112
3.0,0.25,3,2,-118
3.0,0.25,3,3,-139
3.0,0.25,3,4,-74
3.0,0.25,4,0,-77
3.0,0.25,4,1,-84
3.0,0.25,4,2,-93
3.0,0.25,4,3,-123
3.0,0.25,4,4,-82
3.0,0.25,5,0,-57
3.0,0.25,5,1,-90
3.0,0.25,5,2,-75
3.0,0.25,5,3,-113
3.0,0.25,5,4,-52
3.0,0.25,6,0,-70
3.0,0.25,6,1,-70
3.0,0.25,6,2,-84
3.0,0.25,6,3,-112
3.0,0.25,6,4,-71
3.0,0.25,7,0,-71
3.0,0.25,7,1,-87
3.0,0.25,7,2,-101
3.0,0.25,7,3,-147
3.0,0.25,7,4,-78
3.0,0.25,8,0,-100
3.0,0.25,8,1,-78
3.0,0.25,8,2,-146
3.0,0.25,8,3,-115
3.0,0.25,8,4,-104
3.0,0.25,9,0,-110
3.0,0.25,9,1,-121
3.0,0.25,9,2,-147
3.0,0.25,9,3,-164
3.0,0.25,9,4,-143
3.0,0.33,1,0,-164
3.0,0.33,1,1,-222
3.0,0.33,1,2,-174
3.0,0.33,1,3,-224
3.0,0.33,1,4,-164
3.0,0.33,2,0,-110
3.0,0.33,2,1,-211
3.0,0.33,2,2,-173
3.0,0.33,2,3,-177
3.0,0.33,2,4,-160
3.0,0.33,3,0,-123
3.0,0.33,3,1,-160
3.0,0.33,3,2,-164
3.0,0.33,3,3,-206
3.0,0.33,3,4,-143
3.0,0.33,4,0,-114
3.0,0.33,4,1,-138
3.0,0.33,4,2,-144
3.0,0.33,4,3,-141
3.0,0.33,4,4,-138
3.0,0.33,5,0,-89
3.0,0.33,5,1,-120
3.0,0.33,5,2,-127
3.0,0.33,5,3,-132
3.0,0.33,5,4,-109
3.0,0.33,6,0,-81
3.0,0.33,6,1,-117
3.0,0.33,6,2,-145
3.0,0.33,6,3,-139
3.0,0.33,6,4,-136
3.0,0.33,7,0,-115
3.0,0.33,7,1,-106
3.0,0.33,7,2,-149
3.0,0.33,7,3,-152
3.0,0.33,7,4,-141
3.0,0.33,8,0,-113
3.0,0.33,8,1,-142
3.0,0.33,8,2,-196
3.0,0.33,8,3,-163
3.0,0.33,8,4,-161
3.0,0.33,9,0,-110
3.0,0.33,9,1,-162
3.0,0.33,9,2,-193
3.0,0.33,9,3,-189
3.0,0.33,9,4,-217
3.0,0.5,1,0,-382
3.0,0.5,1,1,-433
3.0,0.5,1,2,-424
3.0,0.5,1,3,-469
3.0,0.5,1,4,-350
3.0,0.5,2,0,-336
3.0,0.5,2,1,-429
3.0,0.5,2,2,-497
3.0,0.5,2,3,-439
3.0,0.5,2,4,-374
3.0,0.5,3,0,-313
3.0,0.5,3,1,-378
3.0,0.5,3,2,-434
3.0,0.5,3,3,-424
3.0,0.5,3,4,-350
3.0,0.5,4,0,-274
3.0,0.5,4,1,-364
3.0,0.5,4,2,-350
3.0,0.5,4,3,-434
3.0,0.5,4,4,-276
3.0,0.5,5,0,-275
3.0,0.5,5,1,-342
3.0,0.5,5,2,-315
3.0,0.5,5,3,-309
3.0,0.5,5,4,-297
3.0,0.5,6,0,-226
3.0,0.5,6,1,-323
3.0,0.5,6,2,-322
3.0,0.5,6,3,-326
3.0,0.5,6,4,-326
3.0,0.5,7,0,-265
3.0,0.5,7,1,-316
3.0,0.5,7,2,-358
3.0,0.5,7,3,-391
3.0,0.5,7,4,-312
3.0,0.5,8,0,-307
3.0,0.5,8,1,-338
3.0,0.5,8,2,-443
3.0,0.5,8,3,-332
3.0,0.5,8,4,-357
3.0,0.5,9,0,-322
3.0,0.5,9,1,-345
3.0,0.5,9,2,-439
3.0,0.5,9,3,-393
3.0,0.5,9,4,-386
4.0,0.2,1,0,-104
4.0,0.2,1,1,-124
4.0,0.2,1,2,-111
4.0,0.2,1,3,-139
4.0,0.2,1,4,-79
4.0,0.2,2,0,-75
4.0,0.2,2,1,-101
4.0,0.2,2,2,-107
4.0,0.2,2,3,-115
4.0,0.2,2,4,-101
4.0,0.2,3,0,-68
4.0,0.2,3,1,-83
4.0,0.2,3,2,-90
4.0,0.2,3,3,-83
4.0,0.2,3,4,-43
4.0,0.2,4,0,-54
4.0,0.2,4,1,-82
4.0,0.2,4,2,-70
4.0,0.2,4,3,-83
4.0,0.2,4,4,-44
4.0,0.2,5,0,-49
4.0,0.2,5,1,-46
4.0,0.2,5,2,-63
4.0,0.2,5,3,-64
4.0,0.2,5,4,-34
4.0,0.2,6,0,-24
4.0,0.2,6,1,-31
4.0,0.2,6,2,-47
4.0,0.2,6,3,-66
4.0,0.2,6,4,-43
4.0,0.2,7,0,-36
4.0,0.2,7,1,-43
4.0,0.2,7,2,-68
4.0,0.2,7,3,-75
4.0,0.2,7,4,-59
4.0,0.2,8,0,-41
4.0,0.2,8,1,-47
4.0,0.2,8,2,-89
4.0,0.2,8,3,-101
4.0,0.2,8,4,-72
4.0,0.2,9,0,-51
4.0,0.2,9,1,-73
4.0,0.2,9,2,-104
4.0,0.2,9,3,-169
4.0,0.2,9,4,-96
4.0,0.25,1,0,-78
4.0,0.25,1,1,-153
4.0,0.25,1,2,-159
4.0,0.25,1,3,-194
4.0,0.25,1,4,-140
4.0,0.25,2,0,-99
4.0,0.25,2,1,-131
4.0,0.25,2,2,-141
4.0,0.25,2,3,-196
4.0,0.25,2,4,-107
4.0,0.25,3,0,-51
4.0,0.25,3,1,-113
4.0,0.25,3,2,-104
4.0,0.25,3,3,-118
4.0,0.25,3,4,-100
4.0,0.25,4,0,-48
4.0,0.25,4,1,-74
4.0,0.25,4,2,-93
4.0,0.25,4,3,-92
4.0,0.25,4,4,-70
4.0,0.25,5,0,-63
4.0,0.25,5,1,-71
4.0,0.25,5,2,-85
4.0,0.25,5,3,-84
4.0,0.25,5,4,-58
4.0,0.25,6,0,-39
4.0,0.25,6,1,-44
4.0,0.25,6,2,-74
4.0,0.25,6,3,-91
4.0,0.25,6,4,-69
4.0,0.25,7,0,-48
4.0,0.25,7,1,-41
4.0,0.25,7,2,-79
4.0,0.25,7,3,-91
4.0,0.25,7,4,-67
4.0,0.25,8,0,-49
4.0,0.25,8,1,-44
4.0,0.25,8,2,-107
4.0,0.25,8,3,-116
4.0,0.25,8,4,-94
4.0,0.25,9,0,-64
4.0,0.25,9,1,-65
4.0,0.25,9,2,-133
4.0,0.25,9,3,-129
4.0,0.25,9,4,-129
4.0,0.33,1,0,-137
4.0,0.33,1,1,-194
4.0,0.33,1,2,-215
4.0,0.33,1,3,-213
4.0,0.33,1,4,-170
4.0,0.33,2,0,-111
4.0,0.33,2,1,-202
4.0,0.33,2,2,-151
4.0,0.33,2,3,-194
4.0,0.33,2,4,-184
4.0,0.33,3,0,-89
4.0,0.33,3,1,-167
4.0,0.33,3,2,-153
4.0,0.33,3,3,-175
4.0,0.33,3,4,-158
4.0,0.33,4,0,-82
4.0,0.33,4,1,-124
4.0,0.33,4,2,-116
4.0,0.33,4,3,-146
4.0,0.33,4,4,-131
4.0,0.33,5,0,-71
4.0,0.33,5,1,-123
4.0,0.33,5,2,-140
4.0,0.33,5,3,-129
4.0,0.33,5,4,-113
4.0,0.33,6,0,-67
4.0,0.33,6,1,-92
4.0,0.33,6,2,-96
4.0,0.33,6,3,-120
4.0,0.33,6,4,-100
4.0,0.33,7,0,-71
4.0,0.33,7,1,-89
4.0,0.33,7,2,-152
4.0,0.33,7,3,-132
4.0,0.33,7,4,-104
4.0,0.33,8,0,-78
4.0,0.33,8,1,-119
4.0,0.33,8,2,-125
4.0,0.33,8,3,-140
4.0,0.33,8,4,-143
4.0,0.33,9,0,-111
4.0,0.33,9,1,-111
4.0,0.33,9,2,-168
4.0,0.33,9,3,-142
4.0,0.33,9,4,-154
4.0,0.5,1,0,-301
4.0,0.5,1,1,-382
4.0,0.5,1,2,-443
4.0,0.5,1,3,-438
4.0,0.5,1,4,-324
4.0,0.5,2,0,-278
4.0,0.5,2,1,-403
4.0,0.5,2,2,-356
4.0,0.5,2,3,-396
4.0,0.5,2,4,-296
4.0,0.5,3,0,-238
4.0,0.5,3,1,-378
4.0,0.5,3,2,-320
4.0,0.5,3,3,-417
4.0,0.5,3,4,-294
4.0,0.5,4,0,-221
4.0,0.5,4,1,-284
4.0,0.5,4,2,-315
4.0,0.5,4,3,-386
4.0,0.5,4,4,-286
4.0,0.5,5,0,-177
4.0,0.5,5,1,-295
4.0,0.5,5,2,-290
4.0,0.5,5,3,-354
4.0,0.5,5,4,-240
4.0,0.5,6,0,-197
4.0,0.5,6,1,-258
4.0,0.5,6,2,-282
4.0,0.5,6,3,-334
4.0,0.5,6,4,-256
4.0,0.5,7,0,-191
4.0,0.5,7,1,-300
4.0,0.5,7,2,-302
4.0,0.5,7,3,-328
4.0,0.5,7,4,-260
4.0,0.5,8,0,-213
4.0,0.5,8,1,-317
4.0,0.5,8,2,-348
4.0,0.5,8,3,-291
4.0,0.5,8,4,-260
4.0,0.5,9,0,-245
4.0,0.5,9,1,-258
4.0,0.5,9,2,-391
4.0,0.5,9,3,-382
4.0,0.5,9,4,-306
5.0,0.2,1,0,-53
5.0,0.2,1,1,-108
5.0,0.2,1,2,-132
5.0,0.2,1,3,-128
5.0,0.2,1,4,-86
5.0,0.2,2,0,-63
5.0,0.2,2,1,-89
5.0,0.2,2,2,-108
5.0,0.2,2,3,-131
5.0,0.2,2,4,-68
5.0,0.2,3,0,-51
5.0,0.2,3,1,-74
5.0,0.2,3,2,-83
5.0,0.2,3,3,-97
5.0,0.2,3,4,-43
5.0,0.2,4,0,-27
5.0,0.2,4,1,-62
5.0,0.2,4,2,-67
5.0,0.2,4,3,-72
5.0,0.2,4,4,-48
5.0,0.2,5,0,-27
5.0,0.2,5,1,-33
5.0,0.2,5,2,-51
5.0,0.2,5,3,-61
5.0,0.2,5,4,-33
5.0,0.2,6,0,-15
5.0,0.2,6,1,-24
5.0,0.2,6,2,-36
5.0,0.2,6,3,-47
5.0,0.2,6,4,-19
5.0,0.2,7,0,-24
5.0,0.2,7,1,-21
5.0,0.2,7,2,-48
5.0,0.2,7,3,-59
5.0,0.2,7,4,-53
5.0,0.2,8,0,-41
5.0,0.2,8,1,-52
5.0,0.2,8,2,-57
5.0,0.2,8,3,-71
5.0,0.2,8,4,-68
5.0,0.2,9,0,-65
5.0,0.2,9,1,-79
5.0,0.2,9,2,-76
5.0,0.2,9,3,-78
5.0,0.2,9,4,-55
5.0,0.25,1,0,-89
5.0,0.25,1,1,-156
5.0,0.25,1,2,-149
5.0,0.25,1,3,-143
5.0,0.25,1,4,-103
5.0,0.25,2,0,-80
5.0,0.25,2,1,-129
5.0,0.25,2,2,-113
5.0,0.25,2,3,-158
5.0,0.25,2,4,-97
5.0,0.25,3,0,-60
5.0,0.25,3,1,-115
5.0,0.25,3,2,-95
5.0,0.25,3,3,-91
5.0,0.25,3,4,-101
5.0,0.25,4,0,-51
5.0,0.25,4,1,-77
5.0,0.25,4,2,-75
5.0,0.25,4,3,-75
5.0,0.25,4,4,-68
5.0,0.25,5,0,-45
5.0,0.25,5,1,-59
5.0,0.25,5,2,-74
5.0,0.25,5,3,-68
5.0,0.25,5,4,-41
5.0,0.25,6,0,-33
5.0,0.25,6,1,-46
5.0,0.25,6,2,-48
5.0,0.25,6,3,-57
5.0,0.25,6,4,-26
5.0,0.25,7,0,-34
5.0,0.25,7,1,-44
5.0,0.25,7,2,-71
5.0,0.25,7,3,-67
5.0,0.25,7,4,-54
5.0,0.25,8,0,-57
5.0,0.25,8,1,-55
5.0,0.25,8,2,-77
5.0,0.25,8,3,-75
5.0,0.25,8,4,-64
5.0,0.25,9,0,-61
5.0,0.25,9,1,-74
5.0,0.25,9,2,-102
5.0,0.25,9,3,-83
5.0,0.25,9,4,-64
5.0,0.33,1,0,-134
5.0,0.33,1,1,-198
5.0,0.33,1,2,-188
5.0,0.33,1,3,-202
5.0,0.33,1,4,-131
5.0,0.33,2,0,-77
5.0,0.33,2,1,-177
5.0,0.33,2,2,-158
5.0,0.33,2,3,-194
5.0,0.33,2,4,-163
5.0,0.33,3,0,-75
5.0,0.33,3,1,-144
5.0,0.33,3,2,-107
5.0,0.33,3,3,-158
5.0,0.33,3,4,-116
5.0,0.33,4,0,-80
5.0,0.33,4,1,-99
5.0,0.33,4,2,-95
5.0,0.33,4,3,-142
5.0,0.33,4,4,-103
5.0,0.33,5,0,-67
5.0,0.33,5,1,-83
5.0,0.33,5,2,-88
5.0,0.33,5,3,-117
5.0,0.33,5,4,-96
5.0,0.33,6,0,-50
5.0,0.33,6,1,-65
5.0,0.33,6,2,-86
5.0,0.33,6,3,-101
5.0,0.33,6,4,-81
5.0,0.33,7,0,-53
5.0,0.33,7,1,-63
5.0,0.33,7,2,-103
5.0,0.33,7,3,-117
5.0,0.33,7,4,-108
5.0,0.33,8,0,-64
5.0,0.33,8,1,-70
5.0,0.33,8,2,-113
5.0,0.33,8,3,-116
5.0,0.33,8,4,-114
5.0,0.33,9,0,-75
5.0,0.33,9,1,-111
5.0,0.33,9,2,-129
5.0,0.33,9,3,-141
5.0,0.33,9,4,-130
5.0,0.5,1,0,-338
5.0,0.5,1,1,-376
5.0,0.5,1,2,-345
5.0,0.5,1,3,-399
5.0,0.5,1,4,-265
5.0,0.5,2,0,-281
5.0,0.5,2,1,-334
5.0,0.5,2,2,-348
5.0,0.5,2,3,-395
5.0,0.5,2,4,-221
5.0,0.5,3,0,-210
5.0,0.5,3,1,-310
5.0,0.5,3,2,-316
5.0,0.5,3,3,-346
5.0,0.5,3,4,-231
5.0,0.5,4,0,-198
5.0,0.5,4,1,-245
5.0,0.5,4,2,-255
5.0,0.5,4,3,-314
5.0,0.5,4,4,-218
5.0,0.5,5,0,-193
5.0,0.5,5,1,-285
5.0,0.5,5,2,-252
5.0,0.5,5,3,-346
5.0,0.5,5,4,-202
5.0,0.5,6,0,-156
5.0,0.5,6,1,-251
5.0,0.5,6,2,-243
5.0,0.5,6,3,-308
5.0,0.5,6,4,-169
5.0,0.5,7,0,-196
5.0,0.5,7,1,-254
5.0,0.5,7,2,-211
5.0,0.5,7,3,-305
5.0,0.5,7,4,-204
5.0,0.5,8,0,-146
5.0,0.5,8,1,-217
5.0,0.5,8,2,-237
5.0,0.5,8,3,-230
5.0,0.5,8,4,-206
5.0,0.5,9,0,-181
5.0,0.5,9,1,-235
5.0,0.5,9,2,-299
5.0,0.5,9,3,-279
5.0,0.5,9,4,-241
0.33,0.33,4,0,-1678
0.33,0.33,4,1,-101862
0.33,0.33,4,2,-101977
0.33,0.33,4,3,-101794
0.33,0.33,4,4,-101501
0.33,0.33,5,0,-1458
0.33,0.33,5,1,-102120
0.33,0.33,5,2,-101243
0.33,0.33,5,3,-101471
0.33,0.33,5,4,-101463
0.33,0.33,6,0,-102493
0.33,0.33,7,0,-1752
0.33,0.33,7,1,-1572
0.33,0.33,7,2,-101581
0.33,0.33,7,3,-101436
0.33,0.33,7,4,-101545
0.33,0.33,8,0,-1494
0.33,0.33,8,1,-1425
0.33,0.33,8,2,-101923
0.33,0.33,8,3,-102298
0.33,0.33,8,4,-101804
0.33,0.33,9,0,-101118
0.33,0.33,9,1,-101467
0.33,0.33,9,2,-101620
0.33,0.33,9,3,-101715
0.33,0.33,9,4,-101524
0.33,0.33,6,2,-101621
0.33,0.33,6,3,-101916
0.33,0.33,6,4,-102930
0.33,0.33,3,1,-101535
0.33,0.33,3,2,-102314
0.33,0.33,3,3,-101818
0.33,0.33,3,4,-1765
0.33,0.5,1,0,-101813
0.33,0.5,1,1,-101513
0.33,0.5,1,2,-101762
0.33,0.5,1,3,-101795
0.33,0.5,1,4,-101532
0.33,0.5,3,0,-102219
0.33,0.5,3,1,-101487
0.33,0.5,3,2,-101403
0.33,0.5,3,3,-101889
0.33,0.5,3,4,-101258
0.33,0.5,4,0,-102035
0.33,0.5,4,1,-101231
0.33,0.5,4,2,-101235
0.33,0.5,4,3,-101651
0.33,0.5,4,4,-101248
0.33,0.5,5,0,-101312
0.33,0.5,5,1,-100987
0.33,0.5,5,2,-101517
0.33,0.5,5,3,-102009
0.33,0.5,5,4,-101604
0.33,0.5,6,0,-101907
0.33,0.5,6,1,-101276
0.33,0.5,6,2,-101323
0.33,0.5,6,3,-101928
0.33,0.5,6,4,-101421
0.33,0.5,7,0,-101125
0.33,0.5,7,1,-102050
0.33,0.5,7,2,-101757
0.33,0.5,7,3,-101397
0.33,0.5,7,4,-101389
0.33,0.5,8,0,-102192
0.33,0.5,8,1,-101554
0.33,0.5,8,2,-101291
0.33,0.5,8,3,-101474
0.33,0.5,8,4,-101276
0.33,0.5,9,0,-101071
0.33,0.5,9,1,-101332
0.33,0.5,9,2,-101672
0.33,0.5,9,3,-101350
0.33,0.5,9,4,-101275
0.33,0.5,2,1,-101199
0.33,0.5,2,2,-101311
0.33,0.5,2,3,-101799
0.33,0.5,2,4,-101143
